,Id,SalePrice,SalePrice_log,MSSubClass,LotFrontage,LotArea,OverallQual,YearBuilt,MasVnrArea,ExterQual,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,GarageType,GarageFinish,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,TotalSF,Age,TotPorchSF,TotBaths,TotCarGarage,Has2ndFl,HasPorch,HasDeck,HasPool,HasFirePlace,HasGasHeating,HasExBsmtQual,HasIrregularLotShape,HasLandSlope,FoundationType,HasStoneMas,NeighborhoodType
1233,1234,142000,11.86358234,20,70.04995837,12160,5,1959,180,TA,1000,188,1188,1188,0,1188,1,0,1,0,1,TA,6,Attchd,RFn,531,TA,0,0,0,0,0,2376,3969,0,2,0,0,0,0,0,1,1,0,1,1,1,0,1
1234,1235,130000,11.77528973,70,55,8525,5,1911,0,TA,0,940,940,1024,940,1964,0,0,1,1,1,TA,7,None,None,0,None,0,192,0,0,0,2904,3958,192,1.5,0,1,1,0,0,1,1,0,0,1,2,0,1
1235,1236,138887,11.84141593,70,96,13132,5,1914,0,TA,0,747,747,892,892,1784,0,0,1,1,1,TA,9,Detchd,Unf,180,Fa,203,40,0,0,0,2531,3956,40,1.5,0,1,1,1,0,1,1,0,0,1,0,0,1
1236,1237,175500,12.07539432,160,36,2628,7,2003,106,Gd,0,764,764,764,862,1626,0,0,2,1,1,Gd,6,BuiltIn,RFn,474,TA,0,27,0,0,0,2390,4013,27,2.5,0,1,1,0,0,1,1,0,0,1,2,1,2
1237,1238,195000,12.18075484,60,41,12393,7,2004,0,Gd,0,847,847,847,1101,1948,0,0,2,1,1,Gd,8,BuiltIn,Fin,434,TA,100,48,0,0,0,2795,4011,48,2.5,0,1,1,1,0,1,1,0,1,1,2,0,1
1238,1239,142500,11.86709728,20,63,13072,6,2005,0,Gd,0,1141,1141,1141,0,1141,0,0,1,1,1,TA,6,Detchd,Unf,484,TA,0,0,0,0,0,2282,4011,0,1.5,0,0,0,0,0,1,1,0,0,1,2,0,1
1239,1240,265900,12.49087558,20,64,9037,8,2006,32,Gd,428,1048,1476,1484,0,1484,0,0,2,0,1,Ex,6,Attchd,RFn,472,TA,120,33,0,0,0,2960,4013,33,2,0,0,1,1,0,1,1,0,1,1,2,0,1
1240,1241,224900,12.32341114,60,65,8158,7,2003,252,Gd,550,334,884,884,884,1768,1,0,2,1,1,Gd,8,Attchd,RFn,543,TA,0,63,0,0,0,2652,4011,63,3.5,0,1,1,0,0,1,1,0,0,1,2,0,1
1241,1242,248328,12.42250573,20,83,9849,7,2007,0,Gd,0,1689,1689,1689,0,1689,0,0,2,0,1,Gd,7,Attchd,RFn,954,TA,0,56,0,0,0,3378,4014,56,2,3,0,1,0,0,1,1,0,0,1,2,1,1
1242,1243,170000,12.04355372,85,85,10625,7,1974,81,TA,885,0,1053,1173,0,1173,1,0,2,0,1,Gd,6,Attchd,RFn,528,TA,0,120,0,0,0,2226,3984,120,3,0,0,1,0,0,1,1,0,0,1,1,0,1
1243,1244,465000,13.04979268,20,107,13891,10,2006,103.6852617,Ex,1386,690,2076,2076,0,2076,1,0,2,1,1,Ex,7,Attchd,Fin,850,TA,216,229,0,0,0,4152,4012,229,3.5,3,0,1,1,0,1,1,1,0,1,2,0,2
1244,1245,230000,12.34583459,70,70.04995837,11435,8,1929,0,TA,0,792,792,792,725,1517,0,0,1,0,1,Gd,7,Detchd,Unf,400,TA,0,0,0,0,0,2309,3956,0,1,0,1,0,0,0,1,1,0,1,1,2,0,1
1245,1246,178000,12.08953883,80,78,12090,6,1984,74,TA,0,585,585,1140,728,1868,0,0,3,1,1,TA,7,BuiltIn,Fin,477,TA,268,112,0,0,147,2453,4010,259,3.5,0,1,1,1,0,1,1,0,0,1,1,0,1
1246,1247,186500,12.13618652,60,65,8125,7,2005,0,Gd,0,756,756,756,797,1553,0,0,2,1,1,Gd,6,Attchd,RFn,615,TA,0,45,0,0,0,2309,4012,45,2.5,0,1,1,0,0,1,1,0,0,1,2,0,1
1247,1248,169900,12.04296531,80,70.04995837,12328,6,1976,335,TA,539,473,1012,1034,0,1034,1,0,1,0,1,TA,6,Attchd,Unf,888,TA,0,0,0,0,0,2046,3986,0,2,3,0,0,0,0,1,1,0,1,1,1,0,1
1248,1249,129500,11.77143616,75,60,9600,6,1917,0,TA,319,416,735,1134,924,2058,0,0,1,1,1,TA,8,Detchd,Unf,396,Fa,0,0,259,0,0,2793,3958,259,1.5,0,1,1,0,0,1,0,0,0,1,0,0,1
1249,1250,119000,11.68687877,20,60,7200,5,1950,0,TA,534,246,876,988,0,988,0,0,1,0,1,TA,6,Attchd,Unf,276,TA,0,80,0,0,0,1864,3957,80,1,0,0,1,0,0,1,1,0,0,1,1,0,1
1250,1251,244000,12.4049235,20,93,11160,7,1968,0,Gd,1065,1045,2110,2110,0,2110,1,0,2,1,1,Ex,8,Attchd,Fin,522,TA,0,0,0,0,0,4220,3978,0,3.5,0,0,0,0,0,1,1,0,0,1,1,0,1
1251,1252,171750,12.05379521,120,70.04995837,3136,7,2003,163,Gd,0,1405,1405,1405,0,1405,0,0,2,0,1,Gd,6,Attchd,RFn,478,TA,148,36,0,0,0,2810,4009,36,2,0,0,1,1,0,1,1,0,1,1,2,1,2
1252,1253,130000,11.77528973,20,62,9858,5,1968,0,TA,510,354,864,874,0,874,1,0,1,0,1,TA,5,Attchd,RFn,288,TA,33,0,0,0,0,1738,3977,0,2,0,0,0,1,0,1,1,0,0,1,1,0,1
1253,1254,294000,12.59133505,60,70.04995837,17542,7,1974,0,Gd,125,36,1192,1516,651,2167,1,0,2,1,1,Gd,9,Attchd,RFn,518,TA,220,47,0,0,0,3359,4010,47,3.5,0,1,1,1,0,1,1,0,1,1,1,0,1
1254,1255,165400,12.01612206,60,60,6931,7,2003,92,Gd,0,746,746,760,896,1656,0,0,2,1,1,Gd,7,BuiltIn,Fin,397,TA,178,128,0,0,0,2402,4012,128,2.5,0,1,1,1,0,1,1,0,0,1,2,1,1
1255,1256,127500,11.75587164,50,52,6240,6,1931,0,TA,425,459,884,959,408,1367,0,0,1,0,1,TA,6,Detchd,Unf,560,TA,0,0,0,0,120,2251,3957,120,1,0,1,1,0,0,1,1,0,0,1,0,0,1
1256,1257,301500,12.6165253,20,91,14303,8,1994,554,Gd,1314,672,1986,1987,0,1987,1,0,2,0,1,Gd,7,Attchd,Fin,691,TA,262,36,0,0,0,3973,4002,36,3,0,0,1,1,0,1,1,0,1,1,2,0,2
1257,1258,99900,11.51192496,30,56,4060,5,1922,0,TA,0,864,864,864,0,864,0,0,1,0,1,TA,4,None,None,0,None,0,96,0,0,0,1728,3959,96,1,0,0,1,0,0,1,1,0,0,1,2,0,1
1258,1259,190000,12.15477935,80,59,9587,7,2005,182,Gd,655,201,856,1166,0,1166,1,0,2,0,1,Gd,5,Attchd,Fin,400,TA,212,0,0,0,0,2022,4013,0,3,0,0,0,1,0,1,1,0,1,1,2,1,1
1259,1260,151000,11.92503512,20,65,9750,6,1969,0,TA,602,14,1054,1054,0,1054,1,0,1,1,1,TA,6,Attchd,Unf,460,TA,180,0,0,0,80,2108,3977,80,2.5,0,0,1,1,0,1,1,0,0,1,1,0,1
1260,1261,181000,12.10625231,60,70.04995837,24682,6,1999,0,TA,0,841,841,892,783,1675,0,0,2,1,1,TA,7,BuiltIn,Fin,502,TA,0,103,0,0,0,2516,4008,103,2.5,0,1,1,0,0,1,1,0,1,1,2,0,1
1261,1262,128900,11.76679219,20,80,9600,5,1956,0,TA,504,546,1050,1050,0,1050,0,0,1,0,1,TA,5,Attchd,Unf,338,TA,0,0,0,0,0,2100,3965,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1
1262,1263,161500,11.99226042,50,70.04995837,11250,4,1957,0,TA,0,1104,1104,1104,684,1788,1,0,1,0,1,TA,8,Attchd,Unf,304,TA,120,0,0,0,0,2892,3998,0,2,0,1,0,1,0,1,1,0,0,1,1,0,1
1263,1264,180500,12.10348606,70,60,13515,6,1919,0,TA,0,764,764,1060,764,1824,0,0,1,0,1,TA,8,Detchd,Unf,520,TA,0,0,126,0,0,2588,3957,126,1,0,1,1,0,0,1,1,0,0,1,2,0,1
1264,1265,181000,12.10625231,120,34,4060,6,1998,0,Gd,266,1139,1405,1337,0,1337,1,0,2,0,1,Gd,5,Attchd,Fin,511,TA,144,68,0,0,0,2742,4007,68,3,0,0,1,1,0,1,1,0,0,1,2,0,1
1265,1266,183900,12.12214741,160,35,3735,7,1999,218,Gd,450,241,691,713,739,1452,1,0,2,1,1,Gd,6,Detchd,Unf,506,TA,0,34,0,0,0,2143,4005,34,3.5,0,1,1,0,0,1,1,0,0,1,2,0,1
1266,1267,122000,11.71177632,190,60,10120,7,1910,0,Fa,0,925,925,964,925,1889,0,0,1,1,2,TA,9,Detchd,Unf,308,TA,0,0,264,0,0,2814,3957,264,1.5,0,1,1,0,0,1,1,0,1,1,1,0,1
1267,1268,378500,12.84397135,20,89,13214,9,2008,0,Ex,0,2002,2002,2018,0,2018,0,0,2,0,1,Ex,10,Attchd,Fin,746,TA,144,76,0,0,0,4020,4019,76,2,3,0,1,1,0,1,1,1,1,1,2,0,1
1268,1269,381000,12.85055465,50,70.04995837,14100,8,1935,632,TA,192,536,728,1968,1479,3447,0,0,3,1,1,Gd,11,BuiltIn,Unf,1014,TA,314,12,0,0,0,4175,4005,12,3.5,3,1,1,1,0,1,1,0,1,1,1,0,1
1269,1270,144000,11.87756858,50,78,11344,5,1958,180,TA,460,414,874,874,650,1524,0,0,1,1,1,TA,7,Attchd,Unf,315,TA,0,0,0,0,0,2398,3965,0,1.5,0,1,0,0,0,1,1,0,0,1,1,0,1
1270,1271,260000,12.46843691,40,70.04995837,23595,7,1979,0,Gd,1258,74,1332,1332,192,1524,2,0,0,1,1,Gd,4,Attchd,Fin,586,TA,268,0,0,0,0,2856,3989,0,2.5,0,1,0,1,0,1,1,0,0,1,2,0,1
1271,1272,185750,12.13215696,20,70.04995837,9156,6,1968,0,TA,0,1489,1489,1489,0,1489,0,0,2,0,1,Gd,7,Attchd,RFn,462,TA,0,0,0,0,0,2978,3977,0,2,0,0,0,0,0,1,1,0,1,1,1,0,1
1272,1273,137000,11.8277362,20,70.04995837,13526,5,1965,114,TA,560,0,935,935,0,935,1,0,1,0,1,TA,5,Attchd,Unf,288,TA,180,0,0,0,0,1870,3971,0,2,0,0,0,1,0,1,1,0,1,1,1,0,1
1273,1274,177000,12.08390501,80,124,11512,6,1959,84,TA,719,300,1019,1357,0,1357,1,0,1,0,1,Ex,5,Basment,RFn,312,TA,0,0,0,0,163,2376,4014,163,2,0,0,1,0,0,1,1,0,1,1,1,0,1
1274,1275,139000,11.84222921,50,53,5362,5,1910,0,TA,0,661,661,661,589,1250,0,0,2,0,1,TA,8,Detchd,Unf,552,TA,242,0,81,0,0,1911,4010,81,2,0,1,1,1,0,1,1,0,0,1,2,0,1
1275,1276,137000,11.8277362,90,95,11345,5,1948,567,TA,220,708,928,928,992,1920,0,0,2,0,2,TA,10,Detchd,Unf,400,TA,0,0,0,0,0,2848,3957,0,2,0,1,0,0,0,1,1,0,0,1,1,1,1
1276,1277,162000,11.99535161,60,70.04995837,12936,6,1972,0,TA,593,130,723,735,660,1395,0,1,1,1,1,TA,6,Attchd,Unf,497,TA,294,116,0,0,0,2118,3981,116,2,0,1,1,1,0,1,1,0,1,1,1,0,1
1277,1278,197900,12.19551713,80,70.04995837,17871,6,1967,359,TA,528,1152,1680,1724,0,1724,1,0,1,1,1,TA,7,Attchd,RFn,480,TA,0,0,0,0,0,3404,3985,0,2.5,0,0,0,0,0,1,1,0,1,1,1,0,1
1278,1279,237000,12.37581542,60,75,9473,8,2002,103.6852617,Gd,804,324,1128,1128,903,2031,1,0,2,1,1,Gd,7,Attchd,RFn,577,TA,0,211,0,0,0,3159,4010,211,3.5,0,1,1,0,0,1,1,0,0,1,2,0,1
1279,1280,68400,11.1331281,50,60,7500,4,1920,0,TA,0,698,698,698,430,1128,0,0,1,0,1,TA,6,Detchd,RFn,528,TA,30,0,164,0,0,1826,3960,164,1,0,1,1,1,0,1,1,0,0,1,1,0,0
1280,1281,227000,12.3327053,20,67,9808,7,2002,110,Gd,788,785,1573,1573,0,1573,1,0,2,0,1,Gd,6,Attchd,RFn,544,TA,0,72,0,0,0,3146,4011,72,3,0,0,1,0,0,1,1,0,1,1,2,0,1
1281,1282,180000,12.10071213,20,50,8049,7,1990,54,TA,1053,256,1309,1339,0,1339,1,0,2,0,1,TA,6,Attchd,Fin,484,Gd,0,58,0,0,90,2648,3996,148,3,0,0,1,0,0,1,1,0,1,1,1,0,1
1282,1283,150500,11.92171836,20,61,8800,5,1977,0,TA,532,364,1040,1040,0,1040,0,0,2,0,1,Gd,5,Detchd,Unf,484,TA,0,0,0,0,288,2080,4017,288,2,0,0,1,0,0,1,1,0,1,1,1,0,1
1283,1284,139000,11.84222921,90,94,9400,6,1971,0,TA,0,912,912,912,912,1824,0,0,2,2,2,TA,8,None,None,0,None,128,0,0,0,0,2736,3981,0,3,0,1,0,1,0,1,1,0,0,1,1,0,1
1284,1285,169000,12.03765399,50,50,9638,6,1919,0,TA,0,804,804,1699,748,2447,0,0,2,0,1,Gd,10,Detchd,Unf,336,TA,272,0,42,0,116,3251,4000,158,2,0,1,1,1,0,1,1,0,0,1,2,0,1
1285,1286,132500,11.79433792,50,50,6000,6,1939,0,TA,0,780,780,825,587,1412,0,0,1,0,1,TA,6,Detchd,Unf,280,TA,45,0,0,0,0,2192,3959,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1
1286,1287,143000,11.87059991,20,70.04995837,9790,6,1963,451,TA,569,678,1328,1328,0,1328,1,0,1,1,1,TA,6,Attchd,Unf,528,TA,0,26,0,0,0,2656,3973,26,2.5,0,0,1,0,0,1,1,0,0,1,1,0,1
1287,1288,190000,12.15477935,20,70.04995837,36500,5,1964,621,TA,812,812,1624,1582,0,1582,0,1,2,0,1,TA,7,Attchd,Unf,390,TA,168,198,0,0,0,3206,3970,198,2.5,0,0,1,1,0,1,1,0,1,1,1,0,1
1288,1289,278000,12.53537639,120,40,5664,8,2000,0,Gd,1158,343,1501,1659,0,1659,1,0,2,0,1,Ex,5,Attchd,Fin,499,TA,212,59,0,0,0,3160,4009,59,3,0,0,1,1,0,2,1,0,1,1,2,0,2
1289,1290,281000,12.54610995,60,86,11065,8,2006,788,Gd,0,1085,1085,1120,850,1970,0,0,2,1,1,Ex,8,BuiltIn,Fin,753,TA,177,74,0,0,0,3055,4012,74,2.5,3,1,1,1,0,1,1,0,1,1,2,1,2
1290,1291,180500,12.10348606,80,70.04995837,14112,5,1964,86,TA,1014,138,1152,1152,0,1152,1,0,1,0,1,TA,6,Attchd,RFn,484,TA,227,0,0,0,0,2304,3974,0,2,0,0,0,1,0,1,1,0,1,1,2,0,1
1291,1292,119500,11.69107165,160,21,1680,5,1972,268,TA,231,399,630,630,672,1302,0,0,2,1,1,TA,6,Detchd,Unf,264,TA,185,0,0,0,0,1932,3981,0,2.5,0,1,0,1,0,1,1,0,0,1,1,0,0
1292,1293,107500,11.58524613,70,60,6600,5,1892,0,TA,0,994,994,1378,994,2372,0,0,2,0,2,TA,11,Attchd,RFn,432,TA,0,287,0,0,0,3366,3974,287,2,0,1,1,0,0,1,1,0,0,1,0,0,1
1293,1294,162900,12.00089179,60,78,10140,7,1976,0,TA,194,638,832,832,832,1664,0,0,2,1,1,TA,8,Attchd,RFn,528,TA,0,28,0,0,259,2496,3982,287,2.5,0,1,1,0,0,1,1,0,0,1,2,0,1
1294,1295,115000,11.65268741,20,60,8172,5,1955,0,TA,167,697,864,864,0,864,1,0,1,0,1,TA,5,Detchd,Unf,572,TA,0,0,0,0,0,1728,3996,0,2,0,0,0,0,0,1,1,0,0,1,1,0,1
1295,1296,138500,11.8386256,20,70,8400,5,1968,168,TA,1016,36,1052,1052,0,1052,1,0,1,1,1,TA,5,Attchd,RFn,288,TA,356,0,0,0,0,2104,3974,0,2.5,0,0,0,1,0,1,1,0,0,1,1,0,1
1296,1297,155000,11.9511804,20,80,8700,5,1963,148,TA,776,344,1120,1128,0,1128,1,0,2,0,1,TA,6,Attchd,RFn,525,TA,192,20,123,0,0,2248,3971,143,3,0,0,1,1,0,1,1,0,0,1,1,0,1
1297,1298,140000,11.8493977,180,35,3675,6,2005,82,TA,547,0,547,1072,0,1072,1,0,2,0,1,TA,5,Basment,Fin,525,TA,0,44,0,0,0,1619,4012,44,3,0,0,1,0,0,1,1,0,0,1,2,0,1
1299,1300,154000,11.94470788,20,75,7500,5,1959,0,TA,340,0,1246,1246,0,1246,1,0,1,1,1,Gd,6,Attchd,RFn,305,TA,218,0,0,0,0,2492,4004,0,2.5,0,0,0,1,0,1,1,0,0,1,1,0,1
1300,1301,225000,12.32385568,60,70.04995837,10762,7,1999,344,Gd,694,284,978,1005,978,1983,0,0,2,1,1,Gd,9,Attchd,Fin,490,TA,0,0,0,0,0,2961,4008,0,2.5,0,1,0,0,0,1,1,0,1,1,2,0,1
1301,1302,177500,12.08672589,70,70.04995837,7500,6,1942,0,TA,547,224,771,753,741,1494,0,0,1,0,1,Gd,7,Attchd,Unf,213,TA,0,0,0,0,224,2265,3959,224,1,0,1,1,0,0,1,1,0,1,1,1,0,1
1302,1303,290000,12.5776362,60,92,10120,8,1994,391,Gd,740,425,1165,1203,1323,2526,1,0,2,1,1,Gd,8,Attchd,RFn,844,TA,309,78,0,0,0,3691,4000,78,3.5,3,1,1,1,0,1,1,0,0,1,2,0,2
1303,1304,232000,12.35449265,20,73,8688,7,2005,228,Gd,0,1616,1616,1616,0,1616,0,0,2,0,1,Gd,7,Attchd,RFn,834,TA,208,59,0,0,0,3232,4011,59,2,3,0,1,1,0,1,1,0,0,1,2,0,1
1304,1305,130000,11.77528973,160,32,3363,7,2004,117,Gd,0,976,976,976,732,1708,0,0,2,0,1,Gd,7,Detchd,Unf,380,TA,0,40,0,0,0,2684,4010,40,2,0,1,1,0,0,1,1,0,0,1,2,1,1
1305,1306,325000,12.69158046,20,108,13173,9,2006,300,Gd,1572,80,1652,1652,0,1652,1,0,2,0,1,Ex,6,Attchd,Fin,840,TA,404,102,0,0,0,3304,4016,102,3,0,0,1,1,0,2,1,1,1,1,2,1,2
1306,1307,202500,12.21849517,120,48,6955,7,2005,94,Gd,0,1368,1368,1368,0,1368,0,0,2,0,1,Gd,6,Attchd,RFn,474,TA,132,35,0,0,0,2736,4012,35,2,0,0,1,1,0,1,1,0,1,1,2,1,2
1307,1308,138000,11.83500896,20,60,8072,5,1994,0,TA,746,244,990,990,0,990,1,0,1,0,1,TA,5,Detchd,Unf,480,TA,0,64,0,0,0,1980,4004,64,2,0,0,1,0,0,1,1,0,0,1,2,0,1
1308,1309,147000,11.89818787,20,100,12000,5,1948,0,TA,144,172,924,1122,0,1122,1,0,1,0,1,Gd,6,Attchd,Unf,528,TA,0,36,0,0,0,2046,4013,36,2,0,0,1,0,0,1,1,0,0,1,1,0,1
1309,1310,179200,12.09625778,20,70.04995837,7153,6,1991,88,TA,1200,78,1278,1294,0,1294,1,0,2,0,1,Gd,6,Attchd,RFn,496,TA,112,51,0,0,0,2572,3999,51,3,0,0,1,1,0,1,1,0,0,1,1,0,1
1310,1311,335000,12.72188581,20,100,17500,7,1959,0,Gd,1406,496,1902,1902,0,1902,1,0,2,0,1,Ex,7,Attchd,Fin,567,TA,0,207,162,0,0,3804,4012,369,3,0,0,1,0,0,1,1,0,0,1,2,0,1
1311,1312,203000,12.22096126,20,68,8814,7,2005,80,Gd,925,349,1274,1274,0,1274,1,0,2,0,1,Gd,6,Attchd,RFn,508,TA,264,98,0,0,0,2548,4014,98,3,0,0,1,1,0,1,1,0,0,1,2,0,1
1312,1313,302000,12.6181823,60,70.04995837,9572,8,1990,336,Gd,482,971,1453,1453,1357,2810,0,0,2,1,1,Gd,9,Attchd,RFn,750,Gd,500,0,0,0,0,4263,3997,0,2.5,0,1,0,1,0,2,1,1,1,1,2,0,2
1313,1314,333168,12.71640215,60,108,14774,9,1999,165,Gd,0,1393,1393,1422,1177,2599,0,0,2,1,1,Gd,10,BuiltIn,Fin,779,TA,668,30,0,0,0,3992,4009,30,2.5,3,1,1,1,0,1,1,0,1,1,2,0,2
1314,1315,119000,11.68687877,20,60,8190,4,1954,0,TA,732,216,948,948,0,948,1,0,1,0,1,TA,5,Detchd,Unf,280,TA,0,36,0,0,0,1896,3961,36,2,0,0,1,0,0,1,1,0,0,1,1,0,1
1315,1316,206900,12.23999086,60,85,11075,6,1969,0,TA,500,176,952,1092,1020,2112,0,0,2,1,1,TA,9,Attchd,Unf,576,TA,280,0,0,0,0,3064,3977,0,2.5,0,1,0,1,0,1,1,0,0,1,1,0,1
1316,1317,295493,12.59640043,20,61,10226,8,2008,270,Gd,0,1622,1622,1630,0,1630,1,0,2,0,1,Ex,8,Attchd,RFn,860,TA,172,42,0,0,0,3252,4017,42,3,3,0,1,1,0,1,1,1,1,1,2,1,1
1317,1318,208900,12.24961095,120,47,4230,7,2006,0,Gd,0,1352,1352,1352,0,1352,0,0,2,0,1,Gd,5,Attchd,RFn,466,TA,0,241,0,0,0,2704,4014,241,2,0,0,1,0,0,1,1,1,0,1,2,0,1
1318,1319,275000,12.52452638,20,70.04995837,14781,8,2001,178,Gd,0,1753,1753,1787,0,1787,0,0,2,0,1,Gd,7,Attchd,RFn,748,TA,198,150,0,0,0,3540,4008,150,2,3,0,1,1,0,1,1,0,1,1,2,0,1
1319,1320,111000,11.61728548,20,75,10215,4,1954,132,TA,492,372,864,948,0,948,0,0,1,0,1,TA,5,Attchd,Unf,248,TA,0,0,0,0,0,1812,3961,0,1,0,0,0,0,0,1,1,0,0,1,2,0,1
1320,1321,156500,11.96081129,20,70,8400,6,1957,0,TA,189,628,1478,1478,0,1478,1,0,1,1,1,TA,6,Attchd,RFn,442,TA,114,0,0,0,216,2956,3966,216,2.5,0,0,1,1,0,1,1,0,0,1,1,0,1
1321,1322,72500,11.19134184,20,70.04995837,6627,3,1949,0,TA,0,0,0,720,0,720,0,0,1,0,1,TA,4,Detchd,Unf,287,TA,0,0,0,0,0,720,3958,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1
1322,1323,190000,12.15477935,60,107,10186,7,1992,0,Gd,674,76,750,1061,862,1923,1,0,2,1,1,Gd,8,Attchd,RFn,564,TA,240,39,0,0,0,2673,4002,39,3.5,0,1,1,1,0,1,1,0,1,1,2,0,2
1323,1324,82500,11.32055357,30,50,5330,4,1940,0,Fa,280,140,420,708,0,708,0,0,1,0,1,Fa,5,None,None,0,None,164,0,0,0,0,1128,3959,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1
1324,1325,147000,11.89818787,20,75,9986,8,2006,428,Gd,0,1795,1795,1795,0,1795,0,0,2,0,1,Gd,7,Attchd,RFn,895,TA,0,49,0,0,0,3590,4014,49,2,3,0,1,0,0,1,1,1,0,1,2,0,1
1325,1326,55000,10.91508846,30,40,3636,4,1922,0,TA,0,796,796,796,0,796,0,0,1,0,1,TA,5,None,None,0,None,0,0,100,0,0,1592,3958,100,1,0,0,1,0,0,1,1,0,0,1,0,0,0
1326,1327,79000,11.27720313,30,70,4270,3,1931,0,TA,544,0,544,774,0,774,0,0,1,0,1,Gd,6,None,None,0,None,0,0,286,0,0,1318,4013,286,1,0,0,1,0,0,1,1,0,0,1,0,0,1
1327,1328,130500,11.77912851,20,60,6600,5,1982,0,Gd,641,175,816,816,0,816,0,1,1,0,1,Gd,5,Attchd,Unf,264,TA,0,0,0,0,0,1632,4016,0,1.5,0,0,0,0,0,2,1,0,0,1,1,0,1
1328,1329,256000,12.45293272,50,60,10440,6,1920,0,Gd,493,1017,1510,1584,1208,2792,0,0,2,0,1,TA,8,Detchd,Unf,520,Fa,0,547,0,0,480,4302,3958,1027,2,0,1,1,0,0,1,1,0,0,1,0,0,1
1329,1330,176500,12.08107616,60,63,9084,7,1998,0,TA,0,935,935,955,677,1632,0,0,2,1,1,TA,8,Attchd,Fin,462,TA,0,28,0,0,0,2567,4004,28,2.5,0,1,1,0,0,1,1,0,1,1,2,0,1
1330,1331,227000,12.3327053,20,85,10000,8,2006,410,Gd,0,1588,1588,1588,0,1588,0,0,2,0,1,Gd,7,Attchd,RFn,825,TA,144,45,0,0,0,3176,4013,45,2,3,0,1,1,0,1,1,0,0,1,2,1,1
1331,1332,132500,11.79433792,80,55,10780,5,1976,0,TA,483,428,911,954,0,954,0,0,1,0,1,TA,6,Detchd,Unf,576,TA,0,0,0,0,0,1865,3982,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1
1332,1333,100000,11.51292546,20,67,8877,4,1938,0,TA,690,126,816,816,0,816,1,0,1,0,1,TA,3,Detchd,Unf,288,Fa,0,0,0,0,0,1632,3967,0,2,0,0,0,0,0,1,1,0,0,1,1,0,1
1333,1334,125500,11.74006104,50,60,7200,5,1938,0,TA,0,803,803,803,557,1360,0,0,1,1,1,Gd,6,Detchd,Unf,297,TA,0,65,190,0,0,2163,4001,255,1.5,0,1,1,0,0,1,1,0,0,1,1,0,0
1334,1335,125000,11.73606902,160,24,2368,5,1970,312,TA,765,0,765,765,600,1365,0,0,1,1,1,TA,7,Attchd,Unf,440,TA,0,36,0,0,0,2130,3979,36,1.5,0,1,1,0,0,1,1,0,0,1,1,0,0
1335,1336,167900,12.03112384,20,80,9650,6,1977,360,TA,686,664,1350,1334,0,1334,0,1,2,0,1,TA,6,Attchd,RFn,630,TA,0,16,0,0,0,2684,3986,16,2.5,0,0,1,0,0,1,1,0,0,1,1,0,1
1336,1337,135000,11.81303006,90,87,9246,5,1973,564,TA,0,1656,1656,1656,0,1656,0,0,2,0,2,TA,8,Detchd,Unf,506,TA,0,211,0,0,0,3312,3981,211,2,0,0,1,0,0,1,1,0,1,1,1,0,1
1337,1338,52500,10.86856845,30,153,4118,4,1941,0,TA,0,693,693,693,0,693,0,0,1,0,1,Fa,4,None,None,0,None,0,20,0,0,0,1386,3956,20,1,0,0,1,0,0,1,0,0,1,1,1,0,1
1338,1339,200000,12.20607265,60,95,13450,7,2002,0,Gd,700,216,916,920,941,1861,1,0,2,1,1,Gd,8,BuiltIn,RFn,492,TA,146,91,0,0,0,2777,4008,91,3.5,0,1,1,1,0,1,1,0,1,1,2,0,1
1339,1340,128500,11.76368418,20,120,9560,5,1972,0,TA,360,504,864,864,0,864,0,0,1,0,1,TA,5,Attchd,RFn,288,TA,0,0,0,0,0,1728,3978,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1
1340,1341,123000,11.71993963,20,70,8294,4,1971,0,TA,0,858,858,872,0,872,0,0,1,0,1,TA,5,Detchd,Unf,480,TA,0,0,0,0,0,1730,3978,0,1,3,0,0,0,0,1,1,0,0,1,1,0,1
1341,1342,155000,11.9511804,20,66,13695,6,2003,0,TA,814,300,1114,1114,0,1114,1,0,1,0,1,Gd,6,Detchd,Unf,576,TA,0,78,0,0,0,2228,4012,78,2,0,0,1,0,0,1,1,0,0,1,2,0,1
1342,1343,228500,12.33929149,60,70.04995837,9375,8,2002,149,Gd,0,1284,1284,1284,885,2169,0,0,2,1,1,Gd,7,Attchd,RFn,647,TA,192,87,0,0,0,3453,4009,87,2.5,0,1,1,1,0,1,1,0,0,1,2,0,1
1343,1344,177000,12.08390501,50,57,7558,6,1928,0,TA,0,896,896,1172,741,1913,0,0,1,1,1,TA,9,Detchd,Unf,342,Fa,0,0,0,0,0,2809,3959,0,1.5,0,1,0,0,0,1,1,0,0,1,0,0,1
